"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","rating","genre","director","writer","studio","runtime","cast","description"
"https://www.rottentomatoes.com/m/they_will_have_to_kill_us_first","They Will Have to Kill Us First","(2016)","https://resizing.flixster.com/cQgRVD_vI9XJCxCdBL2KGzQN3DA=/206x305/v1.bTsxMTU3MzQxMDtqOzE3NjgzOzEyMDA7NTIzOzgxMA","They Will Have to Kill Us First","100","60%","7.1/10","17","","NR","Documentary","Johanna Schwartz","Johanna Schwartz; Andy Morgan","","","Khaira Arby 
 
 
 
 Fadimata Walet Oumar 
 
 
 
 Moussa Sidi","Music is the beating heart of Malian culture. But when Islamic hardliners took control of northern Mali in 2012, they enforced one of the harshest interpretations of sharia law in history and, crucially for Mali, they banned all forms of music. Radio stations were destroyed, instruments burned and Mali's musicians faced torture, even death. Overnight, Mali's revered musicians were forced into hiding or exile where most remain even now. But rather than lay down their instruments, the musicians are fighting back, standing up for their cultural heritage and identity. Through everything, they have used music as their weapon against the on-going violence that has left Mali ravaged. They Will Have To Kill Us First begins with musicians on the run, reveals footage of the jihadists, captures life at refugee camps, follows perilous journeys home to battle scarred cities, and witnesses our two female characters perform at the first public concert in Timbuktu since the music ban. The stories of these artists are told without gloss - they are sometimes heartbreaking, sometimes inspirational, and sometimes incredibly frustrating as we watch musicians make tough choices about their futures. The situation in Mali forms part of an alarming trend: across the globe, extremists are attacking culture, art and freedom with increasing frequency and violence. They use religion to justify rampant destruction and murder. They Will Have To Kill Us First draws audiences into the human side of Mali's conflict, watches events as they unfold and witnesses the impact on Mali's musical community. With a specially commissioned soundtrack from Mali's most exciting artists, a score written by the Yeah Yeah Yeah's Nick Zinner, They Will Have To Kill Us First leaps headfirst into a tale of courage in the face of conflict."
"https://www.rottentomatoes.com/m/room_2015","Room","(2015)","https://resizing.flixster.com/FKeoPcFkFw2CsOOWFB7qTfib4to=/206x305/v1.bTsxMTIwMDI3NDtqOzE3Njc5OzEyMDA7MTEzMTsxNTA4","Room","94","93%","8.4/10","264","makes for an unforgettably harrowing -- and undeniably rewarding -- experience.","R (for language)","Drama","Lenny Abrahamson","Emma Donoghue","","","Brie Larson 
as Joy ""Ma"" Newsome 
 
 
 
 Jacob Tremblay 
as Jack 
 
 
 
 Joan Allen 
as Grandma 
 
 
 
 William H. Macy 
as Grandpa 
 
 
 
 Sean Bridgers 
as Old Nick 
 
 
 
 Tom McCamus 
as Leo 
 
 
 
 Amanda Brugel 
as Officer Parker 
 
 
 
 Cas Anvar 
as Dr. Mittal 
 
 
 
 Joe Pingue 
as Officer Grabowski 
 
 
 
 Wendy Crewson 
as Talk Show Hostess 
 
 
 
 Sandy McMaster 
as Veteran 
 
 
 
 Matt Gordon 
as Doug 
 
 
 
 Zarrin Darnell-Martin 
as Attending Doctor 
 
 
 
 Jee-Yun Lee 
as News Anchor 
 
 
 
 Randal Edwards 
as Lawyer 
 
 
 
 Justin Mader 
as FBI Agent 
 
 
 
 Ola Sturik 
as Reporter #1 
 
 
 
 Rodrigo Fernandez-Stoll 
as Reporter #2 
 
 
 
 Rory O'Shea 
as Reporter #3 
 
 
 
 Kate Drummond 
as Neighbour 
 
 
 
 Jack Fulton 
as Jack's Friend 
 
 Show More Cast","Both highly suspenseful and deeply emotional, ROOM is a unique and touching exploration of the boundless love between a mother and her child. After 5-year-old Jack (Jacob Tremblay) and his Ma (Brie Larson) escape from the enclosed surroundings that Jack has known his entire life, the boy makes a thrilling discovery: the outside world. As he experiences all the joy, excitement, and fear that this new adventure brings, he holds tight to the one thing that matters most of all--his special bond with his loving and devoted Ma."
"https://www.rottentomatoes.com/m/the_diabolical_2015","The Diabolical","(2015)","https://resizing.flixster.com/lwItOYnzKevO-ChPssignY8PoiM=/206x305/v1.bTsxMTIwMjkzNDtqOzE3Njc5OzEyMDA7MTE5NjsxNzcy","The Diabolical","43","19%","4.9/10","3","","NR","Horror; Mystery & Suspense; Science Fiction & Fantasy","Alistair Legrand","Alistair Legrand; Luke Harvis","","","Ali Larter 
as Madison 
 
 
 
 Max Rose 
as Jacob 
 
 
 
 Chloe Perrin 
as Haley 
 
 
 
 Arjun Gupta 
as Nikolai 
 
 
 
 Merrin Dungey 
as Mrs. Wallace 
 
 
 
 Joe Egender 
as Carl 
 
 
 
 Kurt Carley 
as The Prisoner 
 
 
 
 Patrick Fischler 
as Austin 
 
 
 
 Wilmer Calderon 
as Miguel 
 
 
 
 Trey Holland 
as Nestor 
 
 
 
 Thomas Kuc 
as Danny 
 
 
 
 Thomas Wright 
as Curtis 
 
 
 
 Scott MacArthur 
as Officer Chambers 
 
 
 
 Laura Margolis 
as Marcy 
 
 
 
 McCarrie McCausland 
as Joel 
 
 
 
 Tiffany Nahm 
as Bloodied Laundry Man 
 
 
 
 Ernesto Cornejo 
as Bloodied Kitchen Man 
 
 
 
 Isaac Salzman 
as Stuart 
 
 
 
 Mark Steger 
as Dr. Herbert 
 
 
 
 Andrew Varenhorst 
as Faceless Prisoner 
 
 
 
 Sam J. Warner 
as Cop 
 
 
 
 Tom Wright 
as Curtis 
 
 
 
 Chad Guerrero 
as Officer Davis 
 
 
 
 Ethan Lee 
as Nerdy Kid 
 
 
 
 Steve Huang 
as Bald Inmate 
 
 
 
 Andrew Schwarz 
as Janitor 
 
 
 
 Lydia Dunham 
as Counselor 
 
 
 
 Shelley Rucker 
as 911 Operator 
 
 
 
 Asia Watson 
as Haley's Friend 
 
 
 
 Candace Armstrong 
as Summer Camp Kid 
 
 
 
 Carin Lanway 
as Summer Camp Kid 
 
 
 
 Cora Shather 
as Summer Camp Kid 
 
 
 
 Christine Johnnie 
as Summer Camp Kid 
 
 
 
 Armando Casanas 
as Human Shapes 
 
 
 
 Jayme Wojciechowski 
as Human Shapes 
 
 
 
 Uncle Warren 
as Human Shapes 
 
 
 
 Christian Roberts 
as Neighbor 
 
 
 
 Dale Shieh 
as Neighbor 
 
 
 
 Evan Miller 
as Neighbor 
 
 
 
 Frankie Velasquez 
as Neighbor 
 
 
 
 Herman Rosales 
as Neighbor 
 
 
 
 John Schneider 
as Neighbor 
 
 
 
 Marguerite Nocera 
as Neighbor 
 
 
 
 Rhoda Pell 
as Neighbor 
 
 
 
 Sheralyn Henderson 
as Neighbor 
 
 
 
 Terrence Newman 
as Neighbor 
 
 Show More Cast","When a single mother and her two young children are tormented by an increasingly strange and intense presence in their quiet suburban home, she turns to her scientist boyfriend to take on the violent forces that paranormal experts are too frightened to face."
"https://www.rottentomatoes.com/m/6_years_2015","6 Years","(2015)","https://resizing.flixster.com/53bazKFZ9kbXMIQfWqF1CB7f_rw=/206x305/v1.bTsxMTE5MTc5NjtqOzE3Njc5OzEyMDA7NDA0OzYwMA","6 Years","64","34%","6.6/10","7","","NR","Drama; Romance","Hannah Fidell","Hannah Fidell","","","Ben Rosenfield (II) 
as Dan Mercer 
 
 
 
 Joshua Leonard 
as Mark 
 
 
 
 Lindsay Burdge 
as Amanda 
 
 
 
 Peter Vack 
as Will 
 
 
 
 Taissa Farmiga 
as Mel Clark 
 
 
 
 Jennifer Lafleur 
as Ms. Anders 
 
 
 
 Dana Wheeler-Nicholson 
as Joanne 
 
 
 
 Molly McMichael 
as Jessica 
 
 
 
 Jason Newman 
as Jason 
 
 
 
 Alysia Lucas 
as Becca 
 
 
 
 Dillon Cavitt 
as Jared 
 
 
 
 Elizabeth Lestina 
as Elizabeth 
 
 
 
 Nichole Worrell 
as Nurse 
 
 
 
 Corby Sullivan 
 
 
 
 Scott Colquitt 
as Police Officer 
 
 
 
 Nathan Zellner 
as Jail Officer 
 
 
 
 Cody Haltom 
as Rich 
 
 
 
 Jess Williamson 
as Singer 
 
 
 
 Ben Sklar 
as Office Mate 
 
 
 
 Matthew Genitempo 
as Dan 
 
 
 
 Haroula Rose 
as Record Label Girl 
 
 
 
 Mike Tully 
as Record Label Drunk 
 
 Show More Cast","A young couple in their early 20s, Dan and Melanie, have known each other since childhood. Now their 6-year romantic relationship is put to the test when Dan receives an attractive job offer from the record label with whom he interns, and he must choose between a move forward and a future with Mel. Growth and temptation happen - but will their relationship remain part of their future?"
"https://www.rottentomatoes.com/m/the_shack","The Shack","(2017)","https://resizing.flixster.com/CY8SQhrlUmNAG-EuT3mgQXM30xk=/206x305/v1.bTsxMjUyMDY3MDtqOzE3NjA0OzEyMDA7MTIwMDsxNjAw","The Shack","19","77%","3.9/10","13","'s undeniably worthy message is ill-served by a script that confuses spiritual uplift with melodramatic clichés and heavy-handed sermonizing.","PG-13 (for thematic material including some violence)","Drama","Stuart Hazeldine","John Fusco; Andrew Lanham; Destin Daniel Cretton","Lionsgate","132 minutes","Sam Worthington 
as Mack Phillips 
 
 
 
 Octavia Spencer 
as Papa 
 
 
 
 Aviv Alush 
as Jesus 
 
 
 
 Radha Mitchell 
as Nan Phillips 
 
 
 
 Alice Braga 
as Sophia 
 
 
 
 Graham Greene (II) 
as Male Papa 
 
 
 
 Tim McGraw 
as Willie 
 
 
 
 Sumire Matsubara 
as Sarayu 
 
 
 
 Amélie Eve 
as Missy Phillips 
 
 
 
 Megan Charpentier 
as Kate Phillips 
 
 
 
 Gage Munroe 
as Josh Phillips 
 
 
 
 Ryan Robbins 
as Emil Ducette 
 
 
 
 Derek Hamilton 
as Mack's Dad 
 
 
 
 Jordyn Ashley Olson 
as Emily Ducette 
 
 
 
 Lane Edwards 
as Officer Dalton 
 
 
 
 Christopher Britton 
as Deacon 
 
 
 
 Carson Reaume 
as Young Mack 
 
 
 
 Laura MacKillop 
as Amber Ducette 
 
 Show More Cast","Based on the New York Times best-selling novel, The Shack takes us on a father's uplifting spiritual journey. After suffering a family tragedy, Mack Phillips [Sam Worthington] spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa [Octavia Spencer]. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever."
"https://www.rottentomatoes.com/m/3_generations","3 Generations","(2017)","https://resizing.flixster.com/yMDarkvL93i9XPntfPACmgAAwpE=/206x305/v1.bTsxMjM3MzQ2MjtqOzE3NjAzOzEyMDA7NDA1MDs2MDAw","3 Generations","32","44%","5/10","13","squanders a worthy premise on a thinly written story that focuses on dramatic signposts at the expense of genuine character development.","PG-13 (for mature thematic content, some sexual references and language)","Comedy; Drama","Gaby Dellal","Nikole Beckwith; Gaby Dellal","","87 minutes","Elle Fanning 
as Ray 
 
 
 
 Naomi Watts 
as Maggie 
 
 
 
 Susan Sarandon 
as Dolly 
 
 
 
 Tate Donovan 
as Craig 
 
 
 
 Linda Emond 
as Frances 
 
 
 
 Maria Dizzia 
as Sinda 
 
 
 
 Sam Trammell 
as Matthew 
 
 
 
 Andrew Polk 
as Dr. Brillstein 
 
 
 
 Marcos Gonzalez 
as John the Doorman 
 
 
 
 Ira Jackson 
as Mr. B 
 
 
 
 Antonio Ortiz 
as Taylor 
 
 
 
 Marquis Rodriguez 
as Jesse 
 
 
 
 Tessa Albertson 
as Spoon 
 
 
 
 Carlos Jordan 
as Jake 
 
 
 
 Gameela Wright 
as DSS Worker 
 
 
 
 Lucca De Oliveira 
as Boy in Alley 
 
 
 
 Francesca Keller 
as Girl in Alley 
 
 
 
 Jinn S. Kim 
as Man on Fire Escape 
 
 
 
 Elle Winter 
as Jenni Schwartz 
 
 
 
 Susan Blackwell 
as Real Estate Agent 
 
 
 
 Maxwell Simkins 
as Cole 
 
 
 
 Matta Marie Conforti 
as Mia 
 
 
 
 Eva Kaminsky 
as School Administrator 
 
 Show More Cast","3 GENERATIONS tells the stirring and touching story of three generations of a family living under one roof in New York as they must deal with the life-changing transformation by one that ultimately affects them all. Ray (Elle Fanning) is a teenager who knows he's a boy, even though he was assigned female at birth. Ray has already been living as a boy for years, but is now ready to start hormone replacement therapy. His single mother, Maggie (Naomi Watts), must track down Ray's biological father (Tate Donovan) to get his legal consent to allow Ray's transition. Dolly (Susan Sarandon), Ray's lesbian grandmother is having a hard time accepting that she now has a grandson. They must each confront their own identities and learn to embrace change and their strength as a family in order to ultimately find acceptance and understanding."
"https://www.rottentomatoes.com/m/chloe_and_theo","","","https://resizing.flixster.com/tIwJ90VhZxRLg6e6fSsOMjcHbmo=/206x305/v1.bTsxMTIwMTQzNztqOzE3Njc5OzEyMDA7MjI4OzMyMA","Chloe & Theo","0","49%","2.9/10","0","","NR (for brief violence)","Drama","Ezna Sands","Ezna Sands","","","Dakota Johnson 
 
 
 
 Theo Ikummaq 
 
 
 
 Ashley Springer 
 
 
 
 André De Shields 
 
 
 
 Mira Sorvino","A young woman, Chloe, living by her wits on the streets of New York City, has a chance meeting with a wise Inuit Eskimo, Theo, who was sent to New York by his elders to provide a message to the people of the world - We either change our destructive ways or be destroyed by them. Chloe, who has been searching for something to believe in, becomes inspired by Theo and , with the help of a kind lawyer, Monica, the three of them present Theo's story to the United Nations in hopes of creating a better future for all of us."
"https://www.rottentomatoes.com/m/tremors_5_bloodlines","Tremors 5: Bloodlines","(2015)","https://resizing.flixster.com/Oa8xvTc9RyKL3JHNq0tT-Vxk4YM=/206x305/v1.bTsxMTIwMTU1MDtqOzE3Njc5OzEyMDA7MTYwOTsyMDIy","Tremors 5: Bloodlines","","37%","","","","PG-13","Action & Adventure; Horror; Science Fiction & Fantasy","Don Michael Paul","John Whelpley; Woodrow Truesmith; M.A. Deuce","","","Michael Gross 
as Burt Gummer 
 
 
 
 Jamie Kennedy 
as Travis Welker 
 
 
 
 Pearl Thusi 
 
 
 
 Brandon Auret 
 
 
 
 Ernest Ndhlovu 
as Ndebele Chieftan 
 
 
 
 Nathalie Becker 
 
 
 
 Lawrence Joffe 
as Basson 
 
 
 
 Ian Roberts 
 
 
 
 Zak Hendrikz 
as Riley 
 
 
 
 Natalie Becker 
as Lucia 
 
 
 
 Emmanuel Castis 
as Dr. Michael Swan 
 
 Show More Cast","The stakes are raised for survivalist, Burt Gummer (Michael Gross) in his most dangerous monster hunt yet. When Gummer's hired to capture a deadly Ass-blaster terrorizing South Africa, he and his new sidekick Travis Welker (Jamie Kennedy) engage in a battle of survival against the fiercely aggressive Ass-blasters and Graboids. Discovering the monsters have evolved into even more lethal creatures, their killer mission takes on a whole new level of unseen terror--far more than they bargained for."
"https://www.rottentomatoes.com/m/look_whos_back_2015","Look Who's Back (Er Ist Wieder Da)","(2015)","https://resizing.flixster.com/UvfMX-99LsWfuk4dMmhKalZH_o4=/206x305/v1.bTsxMTg1MTIzMztqOzE3NTk3OzEyMDA7MzUwOzQ5NQ","Look Who's Back (Er Ist Wieder Da)","","81%","","","","NR","Art House & International; Comedy","David Wnendt","David Wnendt; Minna Fischgartl; Johannes Boss; Timur Vermes","","","Oliver Masucci 
as Adolf Hitler 
 
 
 
 Fabian Busch 
as Sawatzki 
 
 
 
 Christoph Maria Herbst 
as Sensenbrink 
 
 
 
 Katja Riemann 
as Bellini 
 
 
 
 Franziska Wulf 
as Krömeier 
 
 
 
 Lars Rudolph 
as Kiosk owner 
 
 
 
 Michael Kessler 
as Michael Witzigmann 
 
 Show More Cast","After waking up to find himself in the 21st century, Adolf Hitler decides to pursue a career as a standup comedian."
"https://www.rottentomatoes.com/m/aaaaaaaah","Aaaaaaaah!","(2015)","https://resizing.flixster.com/Df2sLh9wlnQ9G4e4VCbwomLmrsQ=/206x305/v1.bTsxMTg5MDkxNjtqOzE3NTk3OzEyMDA7NjI5OzkzMQ","Aaaaaaaah!","91","41%","6.7/10","10","","NR","Mystery & Suspense","Steve Oram","Steve Oram","","","Alice Lowe (III) 
 
 
 
 Julian Barratt 
 
 
 
 Julian Rhind-Tutt 
 
 
 
 Noel Fielding 
 
 
 
 Steve Oram 
 
 
 
 Lucy Honigman 
 
 
 
 Toyah Willcox 
 
 Show More Cast","Alpha Male, Smith and his Beta, Keith, make a move to take over a local community. They hook up with restless Female, Denise, igniting a deadly feud in which emotions run high and deep-seated grudges re-surface amongst the tribe. Are we not men? Or are we simply beasts? This is a celluloid primal sceam in which the entire cast speak in grunts and gibberish - an anarchic, hilarious, disturbing and touching look at the human condition."
"https://www.rottentomatoes.com/m/naomi_and_elys_no_kiss_list","","","https://resizing.flixster.com/WWfbc0mWd6ysbGOE7jnT8bYITIE=/206x305/v1.bTsxMTIwMTc4NztqOzE3Njc5OzEyMDA7MTUwMDsyMjIz","Naomi and Ely's No Kiss List","","39%","","","","NR","Comedy; Drama; Romance","Kristen Hanggi; Kristin Hanggi","Amy Andelson; Emily Meyer","","","Victoria Justice 
as Naomi 
 
 
 
 Pierson Fode 
as Ely 
 
 
 
 Matthew Daddario 
 
 
 
 Monique Coleman 
 
 
 
 Ryan Ward","Naomi & Ely's No Kiss List follows Naomi and Ely, two lifelong best friends who have been in love with each other their whole lives, even though Ely isn't exactly into girls. The institution of a ""No Kiss List"" has prevented the two from rifts in the past, but their bond is tested when they both fall for the same guy. Now, the once inseparable pair must determine if their friendship can survive the complicated rollercoaster of emotions that are inevitable with adolescence."
"https://www.rottentomatoes.com/m/cherry_tree","","","https://resizing.flixster.com/R_Oa3qp0ajn8snTkhE5eOwK6R6I=/206x305/v1.bTsxMjUyMDY4OTtqOzE3NjA0OzEyMDA7ODQ5OzExMzI","Cherry Tree","11","22%","3.5/10","1","","NR","Art House & International; Horror","David Keating","Brendan McCarthy","","","Naomi Battrick 
as Faith 
 
 
 
 Anna Walton 
as Sissy Young 
 
 
 
 Caroline Murphy 
as Miss Fincher 
 
 
 
 Leah McNamara 
as Caroline 
 
 
 
 Patrick Gibson 
as Brian 
 
 
 
 Sam Hazeldine 
as Sean 
 
 
 
 Valerie O'Connor 
as Claire 
 
 
 
 Elva Trill 
as Amy 
 
 
 
 Minnie Phipps 
as Jennifer 
 
 Show More Cast","Faith's world is turned upside down after she finds out that her beloved father is dying. When the mysteriously alluring Sissy Young becomes her field hockey coach, Faith finds a compassionate spirit and much-needed mother figure. Little does she know that Sissy is the head of a centuries-old witches' coven that uses the fruit of an ancient cherry tree in a secret ritual that restores life to the dead and dying. Offering to cure her father in exchange for a child, Sissy strikes a bargain with Faith, who suddenly finds herself pregnant with a baby that's growing at an alarming rate. But with the clock to the child's birth ticking down and the true intention of Sissy's plans for humanity becoming more apparent, Faith and her father must stand together in order to save both their lives. From David Keating, the critically acclaimed director of Wake Wood."
