"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","genre","rating","director","writer","studio","runtime","cast","New column","description"
"https://www.rottentomatoes.com/m/genius_2016","Genius","(2016)","https://resizing.flixster.com/O_oVFFo9dOjqfrqOtt3Tzk5XRT8=/206x305/v1.bTsxMjUyMTI4OTtqOzE3NjA0OzEyMDA7MjAyMjsyNjk2","Genius","51","45%","5.7/10","105","seeks to honor worthy subjects, yet never gets close enough to the titular quality to make watching worth the effort.","Drama","PG-13 (for some thematic elements and suggestive content)","Michael Grandage","John Logan","Riverstone Pictures","104 minutes","Colin Firth 
as Max Perkins 
 
 
 
 Jude Law 
as Thomas Wolfe 
 
 
 
 Nicole Kidman 
as Aline Bernstein 
 
 
 
 Laura Linney 
as Louise Saunders 
 
 
 
 Guy Pearce 
as F. Scott Fitzgerald 
 
 
 
 Dominic West 
as Ernest Hemingway 
 
 
 
 Vanessa Kirby 
as Zelda Fitzgerald 
 
 
 
 Demetri Goritsas 
as John Wheelock 
 
 
 
 Julia Wolfe 
as Gillian Hanna 
 
 
 
 Mark Arnold 
as Boat Captain 
 
 
 
 Angela Ashton 
as Bertha Perkins 
 
 
 
 Eve Bracken 
as Zippy Perkins 
 
 
 
 Katya Watson 
as Jane Perkins 
 
 
 
 Lorna Doherty 
as Peggy Perkins 
 
 
 
 Makenna McBrierty 
as Nancy Perkins 
 
 
 
 Miquel Brown 
as Eleanor, ""Perkins' Maid 
 
 
 
 Corey Johnson 
as John Wheelock 
 
 
 
 Lucy Briers 
as Miss Wyckoff 
 
 
 
 Ray Strasser-King 
as James Mailroom Clerk 
 
 
 
 Harry Attwell 
as Assistant Editor 
 
 
 
 David Altaner 
as Staff 
 
 
 
 Katherine Kingsley 
as Purring Woman 
 
 
 
 Madeline Rice 
as Actress 
 
 
 
 Rosy Benjamin 
as Staff 
 
 
 
 Charles Dinsdale 
as Staff 
 
 
 
 Ian Drysdale 
as Actor 
 
 
 
 Erick Hayden 
as Staff 
 
 
 
 Richard Dempsey 
as Director 
 
 
 
 Cassandra Nina 
as Woman at Bar 
 
 
 
 Ken Hazeldine 
as Staff 
 
 
 
 Andrew Byron 
as Grand Central Station Conductor 
 
 
 
 Oliver King 
as Staff 
 
 
 
 Jane Perry 
as John Hopkins Hospital Nurse 
 
 
 
 Alex Large 
as Staff 
 
 
 
 Trina Dillon 
as Effie Wolfe 
 
 
 
 Charlotte Longfield 
as Staff 
 
 
 
 Gary Thomsett 
as Frank Wolfe 
 
 
 
 Nick Mercer 
as Staff 
 
 
 
 Kim Rosenfeld 
as Staff 
 
 
 
 Elaine Caulfield 
as Mabel Wolfe 
 
 
 
 Mark Philimore 
as Frederick Wolfe 
 
 
 
 James Wallace 
as Staff 
 
 
 
 James Bierman 
as Funeral Minister 
 
 
 
 Richard Clark 
as Guest at Purring Woman's Table 
 
 
 
 Stella McCabe 
as Guest at Purring Woman's Table 
 
 
 
 Christopher Oram 
as Guests at Purring Woman's Table 
 
 
 
 Mike Vessey 
as Guest at Purring Woman's Table 
 
 
 
 Alistair Sanderson 
as Lighting Technician 
 
 
 
 Alex Scrivens 
as Lighting Technician 
 
 
 
 Pamela Okoroafor 
as Woman at Bar 
 
 
 
 Kenji Fenton 
as Band 
 
 
 
 Neville Malcolm 
as Band 
 
 
 
 Winston Rollins 
as Band 
 
 
 
 Chris Storr 
as Band 
 
 
 
 Frank Tontoh 
as Band 
 
 
 
 Jamal Crawford 
as Dancer 
 
 
 
 Kemi Durosinmi 
as Dancer 
 
 
 
 Jo Dyce 
as Dancer 
 
 
 
 Kevin Ketti 
as Dancer 
 
 
 
 Lesley Mutombo-Agbepa 
as Dancer 
 
 
 
 Joshua Robinson 
as Dancer 
 
 Show More Cast","","From Academy Award-nominated screenwriter JOHN LOGAN (Gladiator, The Aviator, Hugo, Skyfall) and acclaimed, Tony Award-winning director MICHAEL GRANDAGE in his feature film debut, comes Genius, a stirring drama about the complex friendship and transformative professional relationship between the world-renowned book editor Maxwell Perkins (who discovered F. Scott Fitzgerald and Ernest Hemingway) and the larger-than-life literary giant Thomas Wolfe. Based on the biography ""Max Perkins: Editor of Genius"" by A. SCOTT BERG, Genius stars COLIN FIRTH as Perkins, JUDE LAW as Wolfe, NICOLE KIDMAN as Aline Bernstein, a costume designer sharing a tumultuous relationship with Wolfe, LAURA LINNEY as Louise Perkins, Max's wife and a talented playwright, GUY PEARCE as F. Scott Fitzgerald and DOMINIC WEST as Ernest Hemingway.; More"
"https://www.rottentomatoes.com/m/the_dinner_2017","The Dinner","(2017)","https://resizing.flixster.com/zrCUT2bPJsEiSBwaBYl-G6swSQE=/206x305/v1.bTsxMjMyMzEwMjtqOzE3NjAyOzEyMDA7MTQxNDsyMDQ4","The Dinner","46","17%","5.4/10","129","'s strong ensemble isn't enough to overcome a screenplay that merely skims the surface of its source material's wit and insight.","Drama; Mystery & Suspense","R (for disturbing violent content, and language throughout)","Oren Moverman","Oren Moverman","","","Richard Gere 
as Stan Lohman 
 
 
 
 Laura Linney 
as Claire Lohman 
 
 
 
 Steve Coogan 
as Paul Lohman 
 
 
 
 Rebecca Hall 
as Katelyn Lohman 
 
 
 
 Chloë Sevigny 
as Barbara Lohman 
 
 
 
 Adepero Oduye 
as Nina 
 
 
 
 Michael Chernus 
as Dylan Heinz, Maitre d' 
 
 
 
 Charlie Plummer 
as Michael Lohman 
 
 
 
 Seamus Davey-Fitzpatrick 
as Rick Lohman 
 
 
 
 Miles J. Harvey 
as Beau Lohman 
 
 
 
 Joel Bissonnette 
as Antonio 
 
 
 
 Laura Hajek 
as Anna 
 
 
 
 Onika Day 
as Moriah (Homeless Woman) 
 
 
 
 Judah Sandrige 
as Seven Year Old Beau 
 
 
 
 Judah Sandrige 
as Seven Year Old Beau 
 
 
 
 Jesse Dean Peterson 
as Eight Year Old Michael 
 
 
 
 Ben Snyder 
as Eight Year Old Rick 
 
 
 
 Emma Mud 
as Val Lohman 
 
 
 
 Emma Mud 
as Val Lohman 
 
 
 
 Stephen Lang 
as Gettysburg Narrator 
 
 
 
 Taylor Rae Almonte 
as Kamryn Velez 
 
 
 
 George Shephard 
as Stephen Whitney 
 
 
 
 Dominic Colón 
as Rafael 
 
 Show More Cast","","When Stan Lohman (Richard Gere), a popular congressman running for governor, invites his troubled younger brother Paul (Steve Coogan) and his wife Claire (Laura Linney) to join him and his wife Katelyn (Rebecca Hall) for dinner at one of the town's most fashionable restaurants, the stage is set for a tense night. While Stan and Paul have been estranged since childhood, their 16-year- old sons are friends, and the two of them have committed a horrible crime that has shocked the country. While their sons' identities have not yet been discovered and may never be, their parents must now decide what action to take. As the night proceeds, beliefs about the true natures of the four people at the table are upended, relationships shatter, and each person reveals just how far they are willing to go to protect those they love.; More"
"https://www.rottentomatoes.com/m/neerja_2016","","","https://resizing.flixster.com/Y7W3ZIpvDz5NC89h1sSPdbxQF48=/206x305/v1.bTsxMTQ4MzczOTtqOzE3NjgyOzEyMDA7NjY0Ozk2MA","Neerja","100","83%","8/10","8","","Drama","NR","Ram Madhvani","Saiwyn Quadras; Sanyuktha Chawla Sheikh; Sanyuktha Chawla Shaikh","","","Sonam Kapoor 
as Neerja Bhanot 
 
 
 
 Shekhar Ravijani 
as Jaideep 
 
 
 
 Shabana Azmi 
as Rama Bhanot 
 
 
 
 Yogendra Tiku 
as Harish Bhanot 
 
 
 
 Saad Orhaan 
as Saad Mallik 
 
 
 
 Abrar Zahoor 
as Zayd Safirini 
 
 
 
 Jim Sarbh 
as Khalil 
 
 
 
 Ali Baldiwala 
as Mansoor 
 
 
 
 Vikrant Singta 
as Fahad 
 
 
 
 Kavi Shastri 
as Naresh 
 
 
 
 Bobby Arora 
as Ayn Zoya 
 
 
 
 Edward Sonnenblick 
as Capt. Jack Snipes 
 
 
 
 Arnold Malek 
as Capt. Harrison James 
 
 
 
 Waqar Khan 
as Co-Pilot Richard Bertrand 
 
 Show More Cast","","This is the story of Neerja Bhanot, a 22 year old part time model, who was the chief flight attendant on a flight that was hijacked by Palestinian extremists. Neerja had escaped an abusive marriage at a very young age and as a life change, decided to become an air hostess. Throughout the horrifying 17-hour situation, Neerja didn't succumb to her fears and instead she used her courage, wits and compassion to make sure that the passengers were protected, going as far as to hiding the passports of the American passengers. Through her swift thinking and brave actions, she managed to save the lives of 359 passengers and crew on board out of 379, all at the cost of her own life.; More"
"https://www.rottentomatoes.com/m/becoming_mike_nichols","Becoming Mike Nichols","(2016)","https://resizing.flixster.com/6aCv-1tlmCaXttP0lyuABNQ32Lw=/206x305/v1.bTsxMTYxODI1NDtqOzE3Njg0OzEyMDA7MTgzNjsyNDQ4","Becoming Mike Nichols","70","65%","7/10","10","","Douglas McGrath","NR","","","","","Mike Nichols 
 
 
 
 Jack O'Brien","","A compilation of discussions between director Mike Nichols (1931-2014) and his colleague Jack O'Brien includes the former's recollections of his early career in show business, including his comedy performances with Elaine May in the late 1950s; stage directions of ""Barefoot in the Park"" (1963) and ""The Odd Couple"" (1965); and making the films ""Who's Afraid of Virginia Woolf?"" (1966) and ""The Graduate"" (1967). The interviews were filmed at the Golden Theatre in New York City in July 2014."
"https://www.rottentomatoes.com/m/baaghi_2016","Baaghi","(2016)","https://resizing.flixster.com/LsXdPREFrvE-UHKsIvRLiDWYyp4=/206x305/v1.bTsxMTcxNzcxMztqOzE3NTk1OzEyMDA7NzI1Ozk2MA","Baaghi","38","47%","3.8/10","8","","Sabir Khan","NR","Sanjeev Datta","","","","Tiger Shroff 
as Ronny 
 
 
 
 Shraddha Kapoor 
as Sia 
 
 
 
 Sudheer Babu Posani 
 
 
 
 Sudheer Babu 
as Raghav 
 
 
 
 Sunil Grover 
as P. P. Khurrana 
 
 
 
 Grandmaster Shifuji Shaurya Bharadwaj 
as Guruswamy/Aachan 
 
 
 
 Sanjay Mishra 
as Harry 
 
 
 
 Paras Arora 
 
 
 
 Sourav Chakraborty 
as Biju 
 
 
 
 Sumit Gulati 
as Sukhi 
 
 
 
 Kota Srinivasa Rao 
 
 Show More Cast","","A rebel fights for the woman he loves."
"https://www.rottentomatoes.com/m/dangal","Dangal","(2016)","https://resizing.flixster.com/awTa8Bkf1bmvH__RPtnKG6FEsZg=/206x305/v1.bTsxMjI3MDMwMztwOzE3NjAyOzEyMDA7NjkwOzkyMQ","Dangal","92","94%","8.1/10","13","","Art House & International; Drama; Sports & Fitness","NR","Nitesh Tiwari","Nitesh Tiwari; Shreyas Jain; Piyush Gupta; Nikhil Mehrotra","","","Aamir Khan 
as Mahavir Singh Phogat 
 
 
 
 Zaira Wasim 
as Child Geeta 
 
 
 
 Suhani Bhatnagar 
as Child Babita 
 
 
 
 Aparshakti Khurana 
as Omkar 
 
 
 
 Vivan Bhatena 
 
 
 
 Rohit Shankarwar 
 
 
 
 Ritvik Sahore 
as Young Omkar 
 
 
 
 Girish Kulkarni 
as Coach Pramod Kadam 
 
 
 
 Ravi Aneja 
as Referee 
 
 
 
 Anurag Arora 
as Mahavir's Brother 
 
 
 
 Mahesh Balraj 
as Organiser 
 
 
 
 Anmol Charan 
as Little Omkar 
 
 
 
 Badrul Islam 
as Chicken Shop owner 
 
 
 
 Jagbir 
as Government Officer 
 
 
 
 Olamilekan Akanbi Jason 
as Nigeria Coach 
 
 
 
 Hafiz Khan 
as Sammar 
 
 
 
 Meenu Prajapati 
as Laali 
 
 
 
 Ansh Rathore 
as Official 
 
 
 
 Shishir Sharma 
as Head of Department of the NSA 
 
 
 
 Gurpreet Toti 
as Video Parlour Guy 
 
 Show More Cast","","Dangal ('Wrestling') revolves around the extraordinary life of Mahavir Singh, an ex-wrestler who is forced to give up his dreams of winning gold for India in international wrestling due to lack of financial support. He resolves to train his future son to one-day represent India in his passion sport. But destiny had other plans. Over two decades, Mahavir's faith in his dream dwindles as he is blessed with four children, all girls. But when his eldest daughter Geeta, aged 14 and his second daughter Babita, aged 12, bash up a group of boys from the neighborhood during an eve-teasing incident, Mahavir realizes his girls have the same talent he was born with. With hope restored, Mahavir relentlessly pursues his goal of transforming his daughters into world-class wrestlers. Forcing them to train with the village boys, Mahavir inspires them to fight to win despite the odds and to go for gold, no matter what.; More"
"https://www.rottentomatoes.com/m/fitoor","Fitoor","(2016)","https://resizing.flixster.com/Hj2ejbveJUBwO6T1_Fq5zfMo8QI=/206x305/v1.bTsxMTUxMDc3MTtqOzE3NjgzOzEyMDA7NjYzOzk2MA","Fitoor","18","44%","5.8/10","11","","Art House & International; Drama; Romance","NR","Abhishek Kapoor","Abhishek Kapoor; Supratik Sen","","","Katrina Kaif 
as Firdaus 
 
 
 
 Aditya Roy Kapoor 
as Noor 
 
 
 
 Tabu 
as Begum 
 
 
 
 Aditi Rao Hydari 
as Young Begum 
 
 
 
 Rahul Bhatt 
as Bilal 
 
 
 
 Akshay Oberoi 
as Mufti 
 
 
 
 Mohammed Abrar 
 
 
 
 Lara Dutta 
 
 
 
 Suchitra Pillai 
 
 
 
 Tunisha Sharma 
 
 
 
 Andy Von Eich 
 
 
 
 Govind Namdeo 
 
 
 
 Talat Aziz 
 
 
 
 Ajay Devgan 
as Moazam 
 
 
 
 Kunaal Kyhaan 
 
 
 
 Rayees Mohi-Ud-Din 
 
 Show More Cast","","A love story based on Charles Dickens' Great Expectations."
"https://www.rottentomatoes.com/m/marguerite_and_julien","Marguerite & Julien (Marguerite et Julien)","(2016)","https://resizing.flixster.com/qRHmyxxKi9JHcvO42aa-nRowlLQ=/206x305/v1.bTsxMTYyMTM1NztqOzE3Njg0OzEyMDA7MjgzNDszODUw","Marguerite & Julien (Marguerite et Julien)","22","34%","3.5/10","9","","Drama","NR","Valérie Donzelli","Valérie Donzelli; Jérémie Elkaïm; Jean Gruault","","","Anaïs Demoustier 
as Marguerite de Ravalet 
 
 
 
 Jérémie Elkaïm 
as Julien de Ravalet 
 
 
 
 Aurelia Petit 
as Madame de Ravalet 
 
 
 
 Frédéric Pierrot 
as Jean de Ravalet 
 
 
 
 Raoul Fernandez 
as Lefebvre 
 
 
 
 Valérie Donzelli 
 
 
 
 Catherine Mouchet 
as Jacqueline 
 
 
 
 Bastien Bouillon 
as Philippe de Ravalet 
 
 
 
 Sami Frey 
as Abbé de Hambye 
 
 Show More Cast","","Forbidden passion blazes between a brother and sister in this sexually delirious, rock 'n' roll romance. Working from a script originally written for François Truffaut, boundary-pushing director Valérie Donzelli spins a deliciously dark adult fairy tale in which the relationship between aristocratic siblings Marguerite (Anais Demoustier) and Julien (Jeremie Elkaim) goes from playfully flirtatious to passionately erotic-an affair that tests the limits of what society will accept. A provocative fable about what we're willing to risk for love,Marguerite & Julien is a one-of-a-kind romance that transcends time, reason, and moral boundaries; More"
"https://www.rottentomatoes.com/m/mohenjo_daro","","","https://resizing.flixster.com/hL_3nfOcD9bEw8_jScP20gjUODw=/206x305/v1.bTsxMjAzNjU5NjtqOzE3NTk5OzEyMDA7Mjg0OzQwNQ","Mohenjo Daro","38","44%","5.2/10","13","","Action & Adventure; Romance","NR","Ashutosh Gowariker","","","","Hrithik Roshan 
 
 
 
 Pooja Hegde 
 
 
 
 Kabir Bedi 
 
 
 
 Arunoday Singh","","During the Pre-historic Indus Valley, in 2016 BC, the evil greed of a man is about to destroy one of the oldest cities in the ancient world, Mohenjo Daro. A young indigo farmer, Sarman, enters the city and meets Chaani, the daughter of the Priest, predicted to be the Origin of a New Society. Sarman, in his attempt to win Chaani's love, uncovers the secrets that nobody was ever supposed to know--about Chaani, about Mohenjo Daro and about his own past!"
"https://www.rottentomatoes.com/m/the_preppie_connection_2016","The Preppie Connection","(2016)","https://resizing.flixster.com/SqGmmLK8JXGw21HW6virZ2v53BY=/206x305/v1.bTsxMTY4MTAxMDtqOzE3NTk1OzEyMDA7NTQ1OzgxOA","The Preppie Connection","11","51%","5/10","9","","Drama","R (for drug use, language throughout, sexuality/nudity and some violence)","Joseph Castelo","Ashley Rudden; Joseph Castelo","","","Lucy Fry 
as Alex Hayes 
 
 
 
 Thomas Mann 
as Tobias Hammel 
 
 
 
 Amy Hargreaves 
as Ingrid 
 
 
 
 Logan Huffman 
as Ellis Tynes 
 
 
 
 Sam Page 
as Mr. Jennings 
 
 
 
 Bill Sage 
as Mike Hammel 
 
 
 
 Marko Caka 
as Waiter 
 
 
 
 Jessica Rothe 
as Laura 
 
 
 
 Ryan Ward 
as Piper 
 
 
 
 Tom Tammi 
as Dr. Fielding 
 
 
 
 Hemky Madera 
as Raul 
 
 
 
 Robert Gorrie 
as Ben 
 
 
 
 Daniel Covin 
as Chip 
 
 
 
 Keenan Jolliff 
as Topper 
 
 
 
 Parker Pogue 
as Trevor 
 
 
 
 Teresa Yenque 
as Calista 
 
 
 
 Cilda Shaur 
as Peg Atherton 
 
 
 
 Jimmy Brewer 
as Michael 
 
 
 
 David Vega 
as Ramon 
 
 
 
 Cassidy Thornton 
as Flirty Girl 
 
 
 
 David Marr III 
as Prep School Student 
 
 
 
 Dylan Blue 
as Dennis 
 
 
 
 Deshawn Harold Mitchell 
as Air Jordan 
 
 
 
 Gary Milner 
as Moustache 
 
 
 
 Guillermo Arribas 
as Fidel 
 
 
 
 Nat DeWolf 
as Mr. Gaines 
 
 
 
 Harry Sutton Jr. 
as Ed Bradley 
 
 
 
 Brian J. Carter 
as Prosecuting Attorney 
 
 
 
 Doug Plaut 
as Chuck 
 
 Show More Cast","","In this wild but true story that rocked headlines in the 80s, a working-class teen gains acceptance from his prep school classmates by dealing cocaine from a Colombian cartel."
"https://www.rottentomatoes.com/m/colliding_dreams","Colliding Dreams","(2016)","https://resizing.flixster.com/58gknWhaxsOmlRf09vcJUJSipWk=/206x305/v1.bTsxMTUwNjI2MDtqOzE3NjgzOzEyMDA7MzYwOzUzMw","Colliding Dreams","94","61%","7.6/10","17","","Documentary","NR","Joseph Dorman; Oren Rudavsky","Joseph Dorman; Oren Rudavsky","","","Abraham B. Yehoshua 
 
 
 
 Anita Shapira 
 
 
 
 Aryeh Eldad 
 
 
 
 Avishai Margalit 
 
 
 
 Benny Morris 
 
 
 
 Gadi Taub 
 
 
 
 Galia Golan 
 
 
 
 Gershom Gorenberg 
 
 
 
 Geula Cohen 
 
 
 
 Gideon Shimoni 
 
 
 
 Hanan Ashrawi 
 
 
 
 Hillel Halkin 
 
 
 
 Jafar Farah 
 
 
 
 Khalil Shikaki 
 
 
 
 Kobi Sharett 
 
 
 
 Meron Benvenisti 
 
 
 
 Mordecai Bar On 
 
 
 
 Alan Rosenberg 
as Narrator 
 
 Show More Cast","","COLLIDING DREAMS recounts the dramatic history of one of the most controversial, and urgently relevant political ideologies of the modern era. The century-old conflict in the Middle East continues to play a central role in world politics. And yet, amidst this fierce, often-lethal controversy, the Zionist idea of a homeland for Jews in the land of ancient Israel remains little understood and its meanings often distorted. COLLIDING DREAMS addresses that void with a gripping exploration of Zionism's meaning, history and future."
"https://www.rottentomatoes.com/m/the_illinois_parables","The Illinois Parables","(2016)","https://resizing.flixster.com/Q4UcbpZFRN3JoGsTkK0GKNcTeHE=/206x305/v1.bTsxMjI4MjQ2NDtqOzE3NjAyOzEyMDA7MTYwMDsxMTQz","The Illinois Parables","100","","7.5/10","9","","Documentary","NR","","","","","","","An experimental documentary comprised of regional vignettes about faith, force, technology and exodus. Eleven parables relay histories of settlement, removal, technological breakthrough, violence, messianism and resistance, all occurring somewhere in the state of Illinois. The state is a convenient structural ruse, allowing its histories to become allegories that explore how we're shaped by conviction and ideology. The film suggests links between technological and religious abstraction, placing them in conversation with governance. Locations are those where the boundaries between the rational and supernatural are tenuous. They are ""thin places"" where the distance between heaven and earth has collapsed, or more secularly, any place that bears a heavy past, where desire and displacement have lead us into or erased us from the land. What began as a consideration of religious freedom eventually led to sites where belief or invention triggered expulsion. The film utilizes reenactment, archival footage, observational shooting, inter-titles and voiceover to tell its stories and is an extension of previous works in which the director questioned foundational American tenants. The Parables consider what might constitute a liturgical form. Not a sermon, but a form that questions what morality catalyzes, and what belief might teach us about nationhood. In our desire to explain the unknown, who or what do we end up blaming or endorsing?; More"
"https://www.rottentomatoes.com/m/art_bastard","Art Bastard","(2016)","https://resizing.flixster.com/w0CxKYdvtyYFyOPGC528zm7bf_0=/206x305/v1.bTsxMjUyMTI5ODtqOzE3NjA0OzEyMDA7MTIwMDsxNjAw","Art Bastard","91","69%","7.4/10","22","","Documentary","NR","Victor Kanefsky","Victor Kanefsky","","","Robert Cenedella","","What is art and how does it relate to society? Is its value determined by its popularity or originality? Is the goal profit or expressing one's personal vision? These are some of the questions raised as we follow fiercely independent New York artist Robert Cenedella in his artistic journey through decades of struggling for creative expression. A student, protégé and friend of German artist George Grosz, Cenedella is now passing on the legacy of Grosz's approach to art, in the very same room where Grosz taught. In portraying Cenedella's determination to buck the system of what's popular while critiquing that popularity in his attempt to turn the art world upside down.; More"
"https://www.rottentomatoes.com/m/the_eagle_huntress","The Eagle Huntress","(2016)","https://resizing.flixster.com/lXSlmebcGJh_9ZFeEYawNxqGNcY=/206x305/v1.bTsxMjIzNDgwNjtqOzE3NjAxOzEyMDA7NjIwOzkyNQ","The Eagle Huntress","93","86%","7.3/10","112","uses its heartwarming message to fill up a feature that might have made for an even more powerful short film.","Documentary","G","Otto Bell","","","","Daisy Ridley 
as Narrator 
 
 
 
 Aisholpan Nurgaiv 
 
 
 
 Rhys Nurgaiv 
as Aisholpan's Father 
 
 
 
 Kuksyegyen Almagul 
 
 
 
 Boshai Dalaikhan","","THE EAGLE HUNTRESS follows Aisholpan, a 13-year-old girl, as she trains to become the first female in twelve generations of her Kazakh family to become an eagle hunter, and rises to the pinnacle of a tradition that has been handed down from father to son for centuries. Set against the breath-taking expanse of the Mongolian steppe, THE EAGLE HUNTRESS features some of the most awe-inspiring cinematography ever captured in a documentary, giving this intimate tale of a young girl's quest the dramatic force of an epic narrative film. While there are many old Kazakh eagle hunters who vehemently reject the idea of any female taking part in their ancient tradition, Aisholpan's father Nurgaiv believes that a girl can do anything a boy can, as long as she's determined. The story begins after Aisholpan has been training with her father's eagle for many months. As every eagle can only have one master, the time has come for Aisholpan to capture an eagle of her own. Clambering down a sheer rock cliff with a rope, Aisholpan retrieves a fledgling eagle from its nest as its mother circles overhead. Her eagle will live, train, and hunt with her, until she releases it into the wild years later, so the cycle of life can continue. After months of training her eagle with her father, Aisholpan is ready to test her abilities. She enters a renowned competition, the Golden Eagle Festival, and faces off against 70 of the greatest Kazakh eagle hunters in Mongolia. The most arduous challenge is yet to come, as the rite-of-passage for every young eagle hunter is to take part in a hunt. Aisholpan must ride with her father deep into the frigid mountains and endure 40 below zero temperatures and perilous landscapes to prove she is a true eagle huntress. THE EAGLE HUNTRESS is executive produced and narrated by STAR WARS's Daisy Ridley. Like Ridley's character ""Rey,"" Aisholpan never doubts her ability to be as strong or brave as any boy. She recognizes no obstacles and refuses to have her ambition denied. While she practices an ancient art, Aisholpan's story is a modern and inspiring one because she represents a world where a young girl's dreams-no matter how challenging-can come true. Directed by Otto Bell, THE EAGLE HUNTRESS is narrated by Daisy Ridley, executive produced by Ridley, Morgan Spurlock and Jeremy Chilnick, and produced by Stacy Reiss, Sharon Chang and Otto Bell. The director of photography is Simon Niblett, the editor is Pierre Takal and the film features a stirring end credits song, ""Angel by the Wings,"" by Sia.; More"
